gvkey,ticker,year,firmname,sector,industry,v6,cusip,totalassets,totaldebt,numberofemployees,totalinventory,pretaxincome,propertyplantandequitment,incometaxes,researchanddevelopmentexpenses,etrincometaxespretaxincome,leverageratiooftotaldebttototala,capitalintensityratioofpropertyp,inventoryintensityratioofinvento,firm,bvdid,primary_naics,totspending,numissue,numtax,taxratio,spending_on_tax,anylob,rateofassets
7435,MMM,2008,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,25547,6116,79.183,3013,5108,6886,1588,1404,0.310884887,0.117939484,0.269542412,0.117939484,3M COMPANY,US410417775,322220,2295159,142,0,0.0492958,113141.6,1,0.199945199
7435,MMM,2009,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,27250,5726,74.835,2639,4632,7000,1388,1293,0.299654577,0.096844037,0.256880734,0.096844037,3M COMPANY,US410417775,322220,2605000,175,0,0.0628571,163742.9,1,0.169981651
7435,MMM,2010,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,30156,5462,80.057,3155,5755,7279,1592,1434,0.276629018,0.104622629,0.241378167,0.104622629,3M COMPANY,US410417775,322220,2910000,176,0,0.0738636,214943.2,1,0.19084096
7435,MMM,2011,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,31616,5126,84.198,3416,6031,7666,1674,1570,0.27756591,0.108046559,0.242472166,0.108046559,3M COMPANY,US410417775,322220,5110000,124,0,0.0967742,494516.1,1,0.190757844
7435,MMM,2012,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,33876,5973,87.677,3837,6351,8378,1840,1634,0.289718155,0.113266029,0.247313732,0.113266029,3M COMPANY,US410417775,322220,6415000,134,0,0.0746269,478731.3,1,0.18747786
7435,MMM,2013,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,33550,5970,88.667,3864,6562,8652,1841,1715,0.280554709,0.115171386,0.257883756,0.115171386,3M COMPANY,US410417775,322220,6150000,116,1,0.0689655,424137.9,1,0.195588674
7435,MMM,2014,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,31269,6845,89.8,3706,7026,8489,2028,1770,0.288642186,0.11851994,0.271482938,0.11851994,3M COMPANY,US410417775,322220,6070000,120,0,0.0666667,404666.7,1,0.224695385
7435,MMM,2015,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,32718,9924,89.446,3518,6823,8515,1982,1763,0.290488055,0.10752491,0.260254294,0.10752491,3M COMPANY,US410417775,322220,3459000,116,0,0.0689655,238551.7,1,0.208539642
7435,MMM,2016,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,32906,11523,91.584,3385,7053,8516,1995,1735,0.282858358,0.102868778,0.258797788,0.102868778,3M COMPANY,US410417775,322220,3150000,117,0,0.0683761,215384.6,1,0.214337811
7435,MMM,2017,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,37987,13258,91.536,4034,7548,8866,2679,1850,0.354928458,0.106194224,0.233395635,0.106194224,3M COMPANY,US410417775,322220,3850000,90,0,0.0666667,256666.7,1,0.198699555
7435,MMM,2018,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,36500,14231,93.516,4366,7000,8738,1637,1821,0.233857143,0.119616438,,0.119616438,3M COMPANY,US410417775,322220,4020000,104,0,0.0865385,347884.6,1,0.191780822
7435,MMM,2019,3M Co. (Minnesota Mining & Manufacturing),Industrials,Conglomerates,MMM,88579Y101,44659,20345,96.163,4134,5712,10191,1130,1911,,,,0.092568127,3M COMPANY,US410417775,322220,6510000,107,0,0.1121495,730093.4,1,0.12790255
7506,MOLX1,2000,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2247.106,23.019,17.65,236.209,323.694,980.775,100.81,122.22,0.311436109,0.105116982,0.436461386,0.105116982,,,,0,0,0,0,1,0,0.144
7506,MOLX1,2001,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2213.627,26.662,16.845,213.637,291.416,1092.567,87.424,127.897,0.299997255,0.096509936,0.493564182,0.096509936,,,,0,0,0,0,1,0,0.132
7506,MOLX1,2002,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2253.92,26.527,16.64,167.253,93.221,1067.59,16.684,107.207,0.178972549,0.074205384,0.473659225,0.074205384,,,,0,0,0,0,1,0,0.041359498
7506,MOLX1,2003,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2334.89,22.3,17.275,179.256,110.042,1007.948,24.762,113.037,0.225023173,0.076772782,0.431689716,0.076772782,,,,0,0,0,0,1,0,0.047129415
7506,MOLX1,2005,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2727.672,15.746,27.525,290.1,216.887,984.237,62.463,133.595,0.287997898,0.10635443,0.360834074,0.10635443,,,,0,0,0,0,1,0,0.08
7506,MOLX1,2006,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2974.42,12.127,32.4,347.312,327.973,1025.852,91.793,140.9,0.279879746,0.116766294,0.344891441,0.116766294,,,,0,0,0,0,1,0,0.110264522
7506,MRO,2007,Marathon Oil Corp. (1901) (old U.S. Steel),Energy,Integrated Oil & Gas,MOLX,608554101,3316.108,129.358,33.2,392.68,338.257,1121.369,97.489,159.1,0.288209852,0.118415926,0.338158166,0.118415926,,,,0,0,0,0,1,0,0.102
7506,MOLX1,2008,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,3599.537,146.333,32.16,458.295,338.648,1172.395,123.211,163.7,0.363832062,0.127320542,0.325707167,0.127320542,,,,0,0,0,0,1,0,0.094
7506,MOLX1,2009,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,2942.157,30.311,25.24,354.337,-318.888,1080.417,2.399,159.2,-0.007523017,0.12043443,0.367219356,0.12043443,"MOLEX, INC.",US362369491,334417,10000,1,0,0,0,1,-0.108
7506,MOLX1,2010,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,3236.578,234.357,35.519,469.369,131.489,1055.144,54.559,154,0.414932048,0.145020142,0.326006047,0.145020142,,,,0,0,0,0,1,0,0.041
7506,MOLX1,2011,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,3597.852,275.87,33.613,535.953,429.939,1168.448,131.131,170.1,0.304999081,0.148964716,0.324762664,0.148964716,,,,0,0,0,0,1,0,0.119
7506,MOLX1,2012,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,3611.503,188.647,34.226,531.825,400.267,1150.549,118.89,181.1,0.297026735,0.147258634,0.318578996,0.147258634,,,,0,0,0,0,1,0,0.111
7506,MOLX1,2013,Molex Inc.,Information Technology,Electronic Equipment,MOLX,608554101,3586.854,310.415,35.983,531.81,348.475,1114.092,104.852,185.7,0.300888156,0.14826642,0.310604223,0.14826642,,,,0,0,0,0,1,0,0.097
7533,AYE1,2008,Allegheny Energy (West Penn Electric) (American Water Works & Electric),Utilities and Telecommunications,Utilities - Electric,AYE1,61199D005,2681.302,,,57.128,45.124,1887.921,10.774,,0.238764294,0.021306067,0.704106065,0.021306067,,,,0,0,0,0,1,0,0.017
7533,AYE1,2009,Allegheny Energy (West Penn Electric) (American Water Works & Electric),Utilities and Telecommunications,Utilities - Electric,AYE1,61199D005,2790.461,,,76.312,28.87,2065.282,9.872,,0.341946657,0.027347453,0.740122152,0.027347453,,,,0,0,0,0,1,0,0.010345961
7533,AYE1,2010,Allegheny Energy (West Penn Electric) (American Water Works & Electric),Utilities and Telecommunications,Utilities - Electric,AYE1,61199D005,2724.913,,,73.002,81.547,2116.709,30.188,,0.370191423,0.02679058,0.776798746,0.02679058,,,,0,0,0,0,1,0,0.03
7533,AYE1,2011,Allegheny Energy (West Penn Electric) (American Water Works & Electric),Utilities and Telecommunications,Utilities - Electric,AYE1,61199D005,2695.457,,,65.06,-1.564,2135.259,-2.882,,1.842710997,0.024136909,0.792169565,0.024136909,,,,0,0,0,0,1,0,-0.001
7585,MSI,2000,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,42343,4786,147,5242,2231,11157,913,4769,0.409233528,0.123798503,0.263491014,0.123798503,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,6086102,23,0,0.173913,1058453,1,0.052688756
7585,MSI,2001,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,33398,9000,111,2756,-5511,8913,-1574,4358,0.285610597,0.082519911,0.266872268,0.082519911,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,5037626,31,0,0.0967742,487512.2,1,-0.165009881
7585,MSI,2002,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,31152,8699,97,2869,-3446,6104,-961,3766,0.278874057,0.092096816,0.195942476,0.092096816,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,4239117,48,0,0.1041667,441574.7,1,-0.110618901
7585,MSI,2003,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,32098,7729,88,2792,1293,5164,400,3803,0.309358082,0.086983613,0.160882298,0.086983613,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,5515577,54,0,0.1111111,612841.9,1,0.040282884
7585,MSI,2004,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,30889,4978,68,2546,3252,2332,1061,3094,0.326260763,0.082424164,0.075496131,0.082424164,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,7961881,69,0,0.1304348,1038506,1,0.105280197
7585,MSI,2005,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,35649,3925,69,2881,6520,2271,1921,3682,0.294631902,0.080815731,0.063704452,0.080815731,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,9995155,103,0,0.0873786,873363.1,1,0.182894331
7585,MSI,2006,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,38593,4026,66,3667,4610,2267,1349,4139,0.292624729,0.095017231,0.058741223,0.095017231,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,8586247,71,0,0.0985916,846531.4,1,0.119451714
7585,MTG,2007,MGIC Investment Corp. (1984),Finance,Consumer Finance,MSI,620076307,34812,4189,66,3831,-390,2480,-285,4525,0.730769231,0.110048259,0.071239802,0.110048259,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,8757000,113,0,0.079646,697460.2,1,-0.011203033
7585,MSI,2008,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,27869,4095,64,3753,-2637,2442,1607,4110,-0.609404627,0.134665758,0.087624242,0.134665758,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,7838250,178,0,0.0730337,572456.4,1,-0.094621264
7585,MSI,2009,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,25603,3896,53,1994,-165,2154,-77,3183,0.466666667,0.077881498,0.084130766,0.077881498,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,7017500,181,0,0.0662983,465248.6,1,-0.006444557
7585,MSI,2010,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,25577,2799,51,1657,677,1729,406,2530,0.599704579,0.064784768,0.067599797,0.064784768,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,5005762,147,0,0.0748299,374580.8,1,0.026469093
7585,MSI,2011,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,13929,1535,23,814,738,896,-3,1035,-0.004065041,0.058439228,0.064326226,0.058439228,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,4785264,99,0,0.0707071,338352,1,0.052982985
7585,MSI,2012,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,12679,1863,22,929,1215,839,337,1075,0.277366255,0.073270763,0.066172411,0.073270763,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,3406300,100,0,0.13,442819,1,0.095827747
7585,MSI,2013,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,11851,2461,21,912,1145,810,40,1055,0.034934498,0.076955531,0.068348663,0.076955531,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,3536600,104,0,0.0096154,34005.77,1,0.096616319
7585,MSI,2014,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,10423,3400,15,762,-1161,549,-465,681,0.400516796,0.073107551,0.052671975,0.073107551,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,3021320,118,0,0.0084746,25604.41,1,-0.111388276
7585,MSI,2015,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,8387,4390,14,670,917,487,274,620,0.298800436,0.079885537,0.058066055,0.079885537,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,2575000,124,0,0.0322581,83064.52,1,0.109335877
7585,MSI,2016,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,8463,4396,14,768,844,789,282,553,0.334123223,0.090747962,0.093229351,0.090747962,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,2138000,62,0,0.0645161,137935.5,1,0.099728229
7585,MSI,2017,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,8208,4471,15,876,1076,856,1227,568,1.140334572,0.106725146,0.104288499,0.106725146,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,1820000,57,0,0.0877193,159649.1,1,0.131091618
7585,MSI,2018,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,9409,5320,16,1368,1102,895,133,637,0.120689655,0.145392709,,0.145392709,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,2070000,46,0,0.0869565,180000,1,0.117121905
7585,MSI,2019,Motorola Solutions Inc,Information Technology,Communications Equipment,MSI,620076307,10642,5748,17,1493,1001,1546,130,687,,,,0.140293178,"MOTOROLA SOLUTIONS, INC.",US361115800,334220,2270000,46,0,0.0869565,197391.3,1,0.094061267
7620,MUR,2006,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,7445.727,844.741,7.296,411.077,1028.481,5106.282,390.146,,0.379341962,0.055209787,0.685800326,0.055209787,,,,0,0,0,0,1,0,0.138
7620,MWW1,2007,Monster Worldwide Inc.,Industrials,Commercial Services & Supplies,MUR,626717102,10535.85,1521.364,7.539,626.647,1236.684,7109.822,470.703,,0.380617037,0.059477599,0.674821934,0.059477599,MURPHY OIL CORPORATION,US125484549L,2111,160000,9,0,0.1111111,17777.78,1,0.117378664
7620,MUR,2008,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,11149.1,1028.794,8.277,604.173,2818.849,7727.718,1078.565,,0.382626029,0.054190303,0.693124951,0.054190303,MURPHY OIL CORPORATION,US125484549L,2111,980000,10,0,0,0,1,0.252831977
7620,MUR,2009,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,12756.36,1353.221,8.369,733.982,1277.173,9065.088,536.656,,0.42019053,0.057538519,0.71063287,0.057538519,MURPHY OIL CORPORATION,US125484549L,2111,1800000,13,0,0,0,1,0.100120489
7620,MUR,2010,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,14233.24,939.391,8.994,762.213,1414.231,10367.85,616.15,,0.435678471,0.053551605,0.728424787,0.053551605,MURPHY OIL CORPORATION,US125484549L,2111,2490000,30,1,0.1666667,415000,1,0.099361143
7620,MUR,2011,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,14138.14,599.558,8.61,666.638,1550.983,10475.15,810.051,,0.52228232,0.047151754,0.740914327,0.047151754,MURPHY OIL CORPORATION,US125484549L,2111,1050000,32,0,0.1875,196875,1,0.109702054
7620,MUR,2012,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,17522.64,2245.247,9.185,752.31,1622.982,13011.61,658.936,,0.406003271,0.042933592,0.742559556,0.042933592,MURPHY OIL CORPORATION,US125484549L,2111,1220000,27,0,0.2962963,361481.5,1,0.092622002
7620,MUR,2013,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,17509.48,2962.812,1.875,294.195,1472.687,13481.05,584.55,,0.396927521,0.016802037,0.769928743,0.016802037,MURPHY OIL CORPORATION,US125484549L,2111,1270000,22,1,0.4090909,519545.4,1,0.08410798
7620,MUR,2014,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,16742.31,3001.626,1.712,242.733,1252.27,13331.05,227.297,,0.181507982,0.014498181,0.796249107,0.014498181,MURPHY OIL CORPORATION,US125484549L,2111,1210000,26,1,0.3846154,465384.6,1,0.07
7620,MUR,2015,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,11493.81,3059.475,1.258,166.788,-3282.262,9818.365,-1026.49,,0.312738593,0.014511113,0.85423052,0.014511113,MURPHY OIL CORPORATION,US125484549L,2111,1350000,12,0,0.4166667,562500,1,-0.285567797
7620,MUR,2016,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,10295.86,2992.567,1.294,127.071,-493.115,8316.188,-219.172,,0.444464273,0.012341951,0.80772155,0.012341951,MURPHY OIL CORPORATION,US125484549L,2111,890000,12,0,0.4166667,370833.3,1,-0.047894494
7620,MUR,2017,Murphy Oil Corp.,Energy,Oil & Gas Production,MUR,626717102,9860.942,2916.422,1.128,105.127,71.802,8220.031,382.738,0,5.330464332,0.010660949,0.833594904,0.010660949,MURPHY OIL CORPORATION,US125484549L,2111,1010000,19,1,0.4210526,425263.2,1,0.007
7637,VTRS,2005,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,2135.673,0,3,286.267,312.247,336.719,108.655,87.881,0.347977723,0.134040651,0.157664118,0.134040651,MYLAN INC.,US139917897L,325412,220000,4,0,0,0,1,0.146
7637,VTRS,2006,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,1870.526,687.938,2.9,279.008,274.605,406.875,90.063,102.057,0.327972907,0.149160183,0.217519029,0.149160183,"DEY PHARMA, L.P. (A DIVISION OF MYLAN)",,325412,280000,8,0,0,0,1,0.147
7637,WAMUQ1,2007,Washington Mutual Inc,Finance,Trusts & Thrifts,VTRS,92556V106,11353.18,5112.094,12,1063.84,-1081.064,1102.932,60.073,1415.099,-0.055568403,0.093704176,0.097147441,0.093704176,MYLAN INC.,US139917897L,325412,270000,4,0,0,0,1,-0.095221251
7637,VTRS,2008,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,10409.86,5168.8,15,1065.99,-47.823,1063.996,137.423,317.217,-2.873575476,0.102401963,0.102210414,0.102401963,MYLAN INC.,US139917897L,325412,1210000,14,0,0,0,1,-0.00459401
7637,VTRS,2009,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,10801.73,4991.335,15.5,1114.219,226.975,1122.648,-20.773,275.258,-0.091521093,0.103151864,0.103932202,0.103151864,MYLAN INC.,US139917897L,325412,1360000,18,0,0,0,1,0.021012838
7637,VTRS,2010,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,11536.8,5268.185,13,1240.271,355.944,1209.342,10.402,282.146,0.029223698,0.107505597,0.104824698,0.107505597,MYLAN INC.,US139917897L,325412,1620000,19,0,0,0,1,0.030852923
7637,VTRS,2011,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,11598.14,5168.226,,1396.742,654.636,1298.034,115.833,310.928,0.176942606,0.120428072,0.111917399,0.120428072,"MYLAN PHARMACEUTICALS, INC.",US252803966L,325412,1602123,18,0,0,0,1,0.056443188
7637,VTRS,2012,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,11931.9,5431.948,20,1525.242,804.079,1397.216,161.145,442.941,0.200409413,0.127828961,0.117099234,0.127828961,"MYLAN PHARMACEUTICALS, INC.",US252803966L,325412,1899857,19,0,0,0,1,0.067389016
7637,VTRS,2013,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,15236.34,7586.461,20,1664.693,747.34,1663.076,120.808,525.823,0.161650654,0.109258056,0.109151928,0.109258056,MYLAN INC.,US139917897L,325412,1660000,19,0,0,0,1,0.05
7637,VTRS,2014,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,15886.6,8138.5,30,1651.4,974.5,1785.7,41.4,599.5,0.042483325,0.10394924,0.112402906,0.10394924,MYLAN INC.,US139917897L,325412,1410000,24,0,0.1666667,235000,1,0.1
7637,VTRS,2015,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,22267.7,7294.3,35,1951,915.4,1983.9,67.7,703.2,0.07395674,0.087615694,0.089093171,0.087615694,MYLAN INC.,US139917897L,325412,1790000,42,0,0.1666667,298333.3,1,0
7637,VTRS,2016,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,34726.2,15426.2,35,2456.4,121.7,2322.2,-358.3,876.7,-2.944124897,0.070736216,0.066871699,0.070736216,MYLAN INC.,US139917897L,325412,1935000,32,0,0.09375,181406.3,1,0
7637,VTRS,2017,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,35806.3,14614.5,35,2542.7,903,2339.1,207,857.9,0.22923588,0.071012643,0.065326493,0.071012643,MYLAN INC.,US139917897L,325412,2900000,19,0,0.1578947,457894.7,1,0.025219026
7637,VTRS,2018,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,32734.9,13816.4,35,2580.2,298.4,2170.2,-54.1,822.2,-0.181300268,0.078821075,,0.078821075,MYLAN INC.,US139917897L,325412,3477500,55,0,0,0,1,0
7637,VTRS,2019,Viatris Inc. (Mylan Laboratories Inc.),Health Care,Biotechnology & Life Sciences,VTRS,92556V106,31255.5,12924.3,35,2670.9,154.4,2404.2,137.6,778.2,,,,0.08545376,MYLAN INC.,US139917897L,325412,5000000,71,0,0,0,1,0
7647,BAX,2000,Baxter International Inc.,Health Care,Health Care Supplies,BAX,71813109,8733,1784,43,1159,946,2807,208,629,0.21987315,0.132714989,0.321424482,0.132714989,BANK OF AMERICA CORPORATION,US560906609,522110,2.08E+07,131,1,0.0534351,1113935,1,0.108324745
7647,BAC,2001,Bank of America Corp. (North Carolina National Bank),Finance,Banks,BAC,60505104,621764,,142.67,402,10117,6414,3325,,0.32865474,0.000646548,0.010315811,0.000646548,U.S. CHAMBER OF COMMERCE,US131243779L,522110,2.5E+07,130,0,0.0615385,1536928,1,0.016271447
