CustomerKey,Workload,PartnerOneKey,Consumption
683173861,BIZAPP,2698463,12.98
676981673,AZURE,3316499,82481.13
677044970,MODWRK,6206604,7377.65
683844696,AZURE,1100241,60607.8
677621124,MODWRK,1022559,3701.21
676954135,MODWRK,1018747,2532
677621103,MODWRK,1020891,458.82
677621982,AZURE,2875779,21164.71
677017904,AZURE,3071686,40034.45
683841887,MODWRK,5312476,992.4
677057426,MODWRK,1119483,183.94
677574654,MODWRK,1020860,0
676954106,MODWRK,1121211,995.24
677094339,BIZAPP,1020950,24.98
676967737,BIZAPP,3447433,995.88
677622187,AZURE,1023309,11599.14
683848855,AZURE,1051498,260180.21
676962820,AZURE,1093999,654639.95
677574795,AZURE,1121664,131062.63
677652069,BIZAPP,1731984,46.03
677574633,AZURE,4685975,59255.36
676994851,BIZAPP,2018219,7.91
677137506,MODWRK,3796025,11689.26
676952992,MODWRK,3140991,13104.59
677089009,MODWRK,1021570,1411.64
677024565,MODWRK,3994306,2524.78
676959556,AZURE,1023126,1325689.89
676982981,MODWRK,3529649,396
683846143,AZURE,1133423,71508.91
676986098,MODWRK,1225266,576.61
683841777,AZURE,1104812,15229.5
676990147,MODWRK,3469491,126.6
676962607,MODWRK,6348283,2163.61
677038235,MODWRK,1540400,4228.57
676955415,MODWRK,1120823,4837.8
683873279,BIZAPP,1224496,36.05
677026232,AZURE,1020691,38310.97
677032010,AZURE,1018917,107509.69
677622171,AZURE,5378329,15430.5
677049003,MODWRK,4463663,7771.99
676956407,MODWRK,1202533,373.21
677620673,MODWRK,1015394,0.98
683174010,MODWRK,4480074,7795.15
676982867,BIZAPP,1023128,31.77
683730020,AZURE,4199786,73149.68
676955497,MODWRK,2008817,445.35
683173923,MODWRK,4813611,5460.61
676953072,AZURE,1692954,179903222.6
677039074,MODWRK,1116873,1075.64
676953991,AZURE,1094499,25665.78
683841921,BIZAPP,1018532,926.08
676956421,MODWRK,1021985,10013.27
683843222,AZURE,-6329,48652.24
676954940,MODWRK,1239637,20959.87
677048566,MODWRK,1099908,0
683841816,MODWRK,1022389,4860.33
677620920,AZURE,1116965,5300.56
676953168,MODWRK,1024084,58329.06
676956564,AZURE,4655346,12909.2
685649803,MODWRK,2227655,445.91
683882858,MODWRK,1416163,21.76
677621287,AZURE,3323934,4808.57
683894546,AZURE,4640959,33211.01
677621695,MODWRK,1020955,3818.18
676972203,AZURE,1018747,86.62
676962728,MODWRK,1224510,635.63
677652024,AZURE,1018856,133893.55
677046483,MODWRK,1095539,45.51
677621964,MODWRK,5312476,5408.71
676954680,MODWRK,1098601,8588.22
676971300,MODWRK,5103967,316.76
683730018,MODWRK,1121211,3155.64
677094339,MODWRK,1020950,476.56
676967737,MODWRK,3447433,15635.1
677621985,MODWRK,3376917,18975.61
676959884,AZURE,3532960,2268672.99
676957778,MODWRK,1117272,54.43
676986098,AZURE,4910460,130229.13
683860980,MODWRK,1116756,3.01
683842463,AZURE,1118629,390362.18
683122126,AZURE,-2469,135728.02
683174138,BIZAPP,3285645,241.62
676953196,AZURE,1120194,465534.57
683843769,MODWRK,4704644,2166.4
683843156,MODWRK,1258724,0.98
676966625,AZURE,1023126,213917.75
677066416,AZURE,5157105,168510.25
683173979,MODWRK,1145624,5751.36
677574635,AZURE,1120222,30713.38
677574360,AZURE,1854867,14887.5
676952823,BIZAPP,2346477,1082.62
677005068,AZURE,4863494,43103.42
677020300,AZURE,1540400,74470.7
676955415,BIZAPP,1120823,1440.75
676956708,MODWRK,5011463,1959.47
676982536,BIZAPP,4509656,3.98
676952563,MODWRK,5407017,208.59
677029715,AZURE,4442651,318966.8
677054734,MODWRK,2766181,6551.35
676956513,MODWRK,1202533,1751.37
676955217,AZURE,1015394,174278.82
683871488,MODWRK,3713193,2024.29
677004323,AZURE,1134884,483741.1
676983438,AZURE,4199786,855907.28
677574356,MODWRK,1023893,1445.66
676953169,MODWRK,1709371,0
677079583,MODWRK,3531300,3727.06
677754041,AZURE,5138463,14637
676952976,AZURE,1028682,10689161.28
676970550,MODWRK,2823663,2589.24
676952649,AZURE,1359050,74636.85
677621762,AZURE,5088644,17162.28
683865240,MODWRK,2499273,1144.26
683174220,MODWRK,1032827,3640.13
683173940,AZURE,4905091,320261.1
683174134,BIZAPP,1015618,535.73
676951543,MODWRK,2266942,7378.91
676955952,MODWRK,1248628,27075.2
676977252,AZURE,1166415,30811.94
683861697,MODWRK,2773295,2734.39
677019802,MODWRK,4005548,148.12
677621400,AZURE,4640959,2175.47
676981917,AZURE,1022241,29025108.83
683173970,AZURE,1018747,26986
676962728,BIZAPP,1224510,1.98
677622175,AZURE,1018856,121896.06
677093376,MODWRK,1164205,3727.17
677007661,MODWRK,1032424,24.53
677621588,MODWRK,1098601,2381.41
683173869,BIZAPP,1131509,299.6
677058293,MODWRK,1121211,2
676955257,MODWRK,1022622,99057.07
683841764,MODWRK,3447433,2631.26
677621100,AZURE,1023309,14571
683858531,MODWRK,2690794,749.51
683174092,MODWRK,1117272,7111.71
676982798,MODWRK,1020340,145.66
677104341,MODWRK,1116756,20436.47
676956806,MODWRK,2134907,319.55
676953095,AZURE,-4399,64726.35
677092116,MODWRK,1273484,866.58
677621356,AZURE,4864219,14593.5
683730027,MODWRK,4456461,1097.37
677620980,MODWRK,1258724,0.99
677029540,MODWRK,1023126,5129.24
683845136,BIZAPP,1626678,48.85
677010027,MODWRK,1145624,2858.98
676953263,MODWRK,1023900,8276.1
676963665,AZURE,1104812,18655.32
677037492,BIZAPP,2346477,3.02
677621346,MODWRK,1129016,0
683891867,MODWRK,1540400,221.3
676974524,MODWRK,1620619,0
677041885,AZURE,1018430,307949.16
683874250,AZURE,1020691,5996.29
683841836,AZURE,1061369,114477.89
676960321,AZURE,1211366,464624.19
677007682,MODWRK,1022625,11502.15
683849957,MODWRK,1202533,1423.48
683859101,MODWRK,1015394,8.95
677042828,AZURE,-102105,1060337.31
676956736,AZURE,1101651,25593.23
677019158,MODWRK,3823750,5422.02
677620759,MODWRK,1095981,1716.9
677621956,BIZAPP,1709371,15.4
683173977,BIZAPP,3531300,500.84
676968895,MODWRK,1116873,12722.19
676957354,MODWRK,1629888,8342.35
677412795,MODWRK,1018532,8803.27
683173873,AZURE,1021985,1253010.16
676956389,BIZAPP,4916518,17.22
683843768,BIZAPP,4101389,514.39
683913946,AZURE,5270177,0
683847175,AZURE,4812228,13886.65
677621291,BIZAPP,1015618,3.96
676953177,AZURE,1947953,124670.7
683845098,MODWRK,1064725,2294.69
683844003,BIZAPP,1166415,39.82
677080872,AZURE,4625985,5908240.32
677621287,MODWRK,3323934,1002.04
676964126,MODWRK,1015937,19787.7
684408119,MODWRK,1249551,1793.53
676960683,AZURE,1018747,46271096.55
683846415,MODWRK,1150436,2594.58
677027307,MODWRK,1018856,402.46
677621789,AZURE,1200645,30708.74
683841839,BIZAPP,1032424,3.93
676951652,AZURE,4458787,5121.21
684020012,AZURE,1214559,159872.54
676982405,AZURE,1121211,46170.28
677038458,AZURE,1304344,2582.5
677620319,MODWRK,1069565,5803.58
677620900,AZURE,6016266,17228.98
676977343,MODWRK,3824918,101.53
676955391,MODWRK,1117272,1158.01
677056012,MODWRK,3128360,1815.17
677045484,BIZAPP,1731984,1948.89
676956806,BIZAPP,2134907,68.81
677016351,MODWRK,1018544,4134.36
676968906,MODWRK,1273484,849.41
676952992,BIZAPP,3140991,1.96
676961676,MODWRK,1021570,12550.66
676953300,BIZAPP,5451148,27.77
676969346,MODWRK,1023126,112829.26
676988910,MODWRK,3866806,3776
677620588,AZURE,4596113,2219.49
683174233,MODWRK,4772609,13508.95
683898857,AZURE,1104812,29733
677037492,MODWRK,2346477,1115.74
676953196,MODWRK,1020868,12595.92
683173868,BIZAPP,1540400,6.04
676984295,MODWRK,1021886,116.14
676980170,MODWRK,1018430,1635.47
676982536,MODWRK,4509656,1304.56
676953878,AZURE,3227782,2629697.36
677574758,AZURE,3120734,24537.55
676995567,MODWRK,1022625,17513.79
676967003,MODWRK,4698080,17524.1
676957440,AZURE,1164124,6386.62
677620926,MODWRK,3245981,1480.79
677574481,AZURE,1023128,88641.65
683730056,AZURE,4637655,15821.34
676962929,BIZAPP,1020951,41.22
676953483,BIZAPP,2823963,5793.23
683122123,AZURE,1453391,10364689.95
676962153,AZURE,1164670,18721.88
676954188,MODWRK,1028682,524.12
676955378,MODWRK,1018532,94429.56
676953395,BIZAPP,1022420,7.78
677883488,AZURE,3920564,1308.54
676951631,AZURE,3386456,175086.95
677652043,MODWRK,2737031,2105.94
676956690,AZURE,4922182,96372.81
677575013,AZURE,4639132,14165.21
683173896,MODWRK,5081177,5197.14
677620553,MODWRK,1134114,128.83
684119970,MODWRK,1166415,529.58
677050453,AZURE,1124761,65701.97
676964582,MODWRK,4005548,9347.17
683881932,AZURE,4640959,2406.2
683173942,AZURE,1020353,355876.05
677574777,MODWRK,1018747,6413.62
676953129,BIZAPP,4743634,6.88
676957857,AZURE,4579263,444.09
683861334,AZURE,3071686,35043.29
677621265,MODWRK,5312476,1861.04
676952331,AZURE,1029394,20009039.47
676954850,AZURE,1131509,4057.32
676953539,AZURE,1121211,29348.47
676960033,AZURE,1122793,654015.06
676953487,MODWRK,3447433,23419.34
676956600,AZURE,4273412,41919.68
683880694,AZURE,-5479,362527.27
683883311,MODWRK,2859651,714.24
676953390,MODWRK,1019922,331405.72
676962886,BIZAPP,2311825,14.25
676978986,MODWRK,3242834,8445.45
677016351,BIZAPP,1018544,29.1
677621432,MODWRK,1273484,1651.65
683859375,AZURE,4838299,51921.54
677005877,MODWRK,1021570,6143.72
676967984,AZURE,5328199,109557.42
683122394,AZURE,1023126,240099.32
677064562,AZURE,1626678,53896.52
677010027,AZURE,1145624,5034.5
683174221,MODWRK,1023900,4992.65
676975742,AZURE,1104812,3259.81
683877217,BIZAPP,1018971,42.71
677022682,MODWRK,6348283,6481.79
683173929,AZURE,4836695,161062.28
676956207,AZURE,5206095,0
676980170,BIZAPP,1018430,2
676982536,AZURE,4509656,135867.77
677620860,MODWRK,1319007,3446.32
676965008,BIZAPP,3523879,3.02
677007682,AZURE,1022625,8193.58
677023823,MODWRK,1023915,27837.51
676971202,AZURE,1164124,176418.6
677145609,MODWRK,2922127,988.23
677574481,MODWRK,1023128,263.56
676999727,AZURE,2251560,18040.83
683904313,MODWRK,1021288,3363.91
677575103,BIZAPP,1636103,76.13
676953353,AZURE,1081344,305498.8
676962251,BIZAPP,3126436,468.19
676980508,BIZAPP,1028682,35.08
676955378,BIZAPP,1018532,9.91
676962730,AZURE,1359050,1243835.11
677883488,MODWRK,3920564,2633.42
683842135,MODWRK,1998474,2297.4
676992781,AZURE,5112353,536076.81
677620794,AZURE,4922182,14901
677621291,MODWRK,1015618,2264.09
676962863,MODWRK,1120897,91.53
677620732,BIZAPP,4303868,540.74
676953801,MODWRK,1166415,36884.8
676989125,MODWRK,1416163,1235.29
676962839,MODWRK,4005548,16727.16
676977145,AZURE,1021611,1073796.68
677079845,MODWRK,1022559,11903.08
677574493,MODWRK,1018747,24157.14
677620629,AZURE,-4235,13418.66
683957067,AZURE,1018856,924221.57
683892246,AZURE,3071686,21134.07
676959206,MODWRK,5312476,2132.95
683875481,AZURE,4458787,98779.3
677070127,AZURE,1136750,255399.23
676954102,AZURE,1121211,107158.67
677081275,MODWRK,4751202,1505.08
676953197,AZURE,4755554,1128633.72
676953278,AZURE,1023309,299220
676959397,AZURE,1172462,225926.47
677134968,AZURE,6159855,4226634.74
676951882,BIZAPP,1019922,40.89
677033762,AZURE,1018456,7134.46
676989913,AZURE,2364802,583935.45
677089544,MODWRK,1018544,4118.85
683730178,MODWRK,6067405,316.18
677574827,BIZAPP,1051771,225.83
683856375,AZURE,-102292,48308.01
685687619,MODWRK,1258724,2.04
676956854,AZURE,1023126,3611984.74
676959518,MODWRK,1119288,22901.81
677620588,MODWRK,4596113,4822.18
677574380,AZURE,1399212,17451.07
683842950,AZURE,1104812,14799
683877217,MODWRK,1018971,259.5
677007923,AZURE,4863494,26848.8
677070315,MODWRK,1540400,90.93
676952922,MODWRK,1022177,1714.5
677026161,AZURE,-101732,41103.68
683729980,AZURE,1020691,14980.71
677017484,MODWRK,4895154,16393.97
677651997,AZURE,5188553,81251.14
677620625,MODWRK,2766181,10204.81
677622004,AZURE,5049524,439759.61
676977805,MODWRK,1161984,226.47
676966958,MODWRK,4480074,1404.85
677620410,MODWRK,3565012,9509.41
677013758,AZURE,-102345,1031976.07
683841887,BIZAPP,1047415,77.75
676958076,MODWRK,4813611,47.02
677006368,AZURE,-3491,128811.48
676961801,AZURE,1164670,32410.21
683922364,AZURE,1119931,164860.95
683124004,AZURE,1018532,2448.3
676962730,MODWRK,3381839,6325.77
683844413,MODWRK,3920564,1332.34
676956057,MODWRK,1070715,7407.15
676952716,MODWRK,1148342,1498.42
677004031,MODWRK,1161962,5922.76
683879288,MODWRK,1346011,5551.39
676954805,MODWRK,3762412,43.46
676962937,MODWRK,1248628,121986.38
677036316,MODWRK,1100749,26024.4
677622210,AZURE,1087151,1074945.01
677007661,AZURE,4372161,458760.54
676957592,AZURE,2719198,51.03
677620847,AZURE,4504602,21054.13
677026456,AZURE,4566086,661933.57
676964686,BIZAPP,2239909,1225.53
676953097,AZURE,1018856,69602.05
683173983,MODWRK,1164205,2203.38
676957907,AZURE,4210355,84396.67
676984705,AZURE,1172051,170296.71
683730124,MODWRK,1020860,175.87
676954116,MODWRK,1121211,5608.09
676971846,BIZAPP,1020950,27.47
676954014,MODWRK,3447433,5795.2
677620673,AZURE,6016266,35172.45
676963495,AZURE,1172462,46822.11
676953010,AZURE,4012795,1649295.65
676953436,BIZAPP,1020340,17.15
676956315,MODWRK,1116756,27867.92
677621143,MODWRK,1120734,246.81
676961020,MODWRK,6375084,3156.52
677070127,MODWRK,1273484,5232.29
677009486,AZURE,2295439,15766706.11
676959604,AZURE,4508549,15363.22
677000100,MODWRK,1258724,1.02
677754689,MODWRK,1023126,1099.54
680466660,MODWRK,1023951,3290.47
676954077,MODWRK,4021554,42.55
683729884,MODWRK,1023900,2102.61
683862885,AZURE,1104812,9293.91
676959540,AZURE,5356809,6189731.73
676963324,MODWRK,1129016,1224.58
683173929,MODWRK,4836695,7655
677023182,MODWRK,4491247,19.89
683841831,MODWRK,1221035,1368.4
676956806,AZURE,5339158,8304137.35
677622087,AZURE,4719597,1358495.4
683844089,AZURE,1133637,266280.13
677620625,BIZAPP,2766181,10.29
677574540,MODWRK,1110131,2299.96
683842325,MODWRK,1015394,55.42
677936088,AZURE,1526438,328607.95
676953301,AZURE,4179550,2047456.69
683844520,MODWRK,5182879,452.86
677009486,MODWRK,1020951,22685.88
676957765,MODWRK,1709371,0
676959123,MODWRK,3531300,1779.75
677052156,AZURE,1164670,18711.08
683868686,MODWRK,1213934,2585.12
676968341,MODWRK,1018532,832.33
676969331,MODWRK,1359050,21788.63
676983915,AZURE,2099275,16664360.8
676990068,BIZAPP,4101389,28.37
677621497,MODWRK,1093475,2689.61
677026020,AZURE,4845146,4071.2
677011086,MODWRK,1962168,4213.25
677004656,AZURE,2102851,3189485.65
683866085,AZURE,1236104,118029.91
676961700,MODWRK,1166415,541.75
680477605,MODWRK,3861700,812.89
676961086,AZURE,1169329,112742.39
677022790,MODWRK,5102864,80658.49
683173942,MODWRK,1020353,7898.19
683872196,MODWRK,1018747,1987.54
683842441,AZURE,1091405,14586
676957857,MODWRK,4579263,3897.96
676951709,MODWRK,1164205,69110.84
677026065,AZURE,4210355,10133
676951625,MODWRK,1098601,28743.56
677620995,BIZAPP,5337308,2.97
683730046,AZURE,1121211,86965.2
677023898,MODWRK,1022622,15373.08
676952591,AZURE,3681146,1571534.24
677883565,AZURE,1023309,76515.83
683875892,MODWRK,3362041,528.03
677073615,MODWRK,1117272,1959.06
676964439,AZURE,3523199,13258.13
683890297,AZURE,1161320,0
676956509,BIZAPP,2436412,666.29
677007737,AZURE,4236054,4463899.5
677621295,AZURE,3285645,15195
677620989,AZURE,4838299,255108.21
677621874,MODWRK,1021570,2676.1
676953386,MODWRK,1258724,0
676955728,MODWRK,1023126,503.25
677056914,AZURE,4649210,111509.83
683861005,AZURE,1145624,14656.5
683841709,AZURE,1399212,14659.5
677025126,AZURE,1104812,19593.25
676953507,AZURE,5124665,584544.93
676953136,AZURE,1020868,4946593.43
677621288,AZURE,1540400,7056.98
677574589,AZURE,5206095,2161
676964404,AZURE,5057934,8746612.42
676955160,MODWRK,4545720,470.85
683173982,MODWRK,1061369,6751.77
683844089,MODWRK,1133637,14.3
676952632,BIZAPP,2766181,1
676956427,MODWRK,1202533,3072.97
677040085,MODWRK,1015394,2750.07
677620973,MODWRK,1024145,1573.66
683855932,MODWRK,4877938,820.51
683895685,MODWRK,4338881,208.2
683841784,MODWRK,1095981,2907.19
683874460,AZURE,3334190,36176.03
676995984,AZURE,1081344,277712.89
683853652,AZURE,1164670,0
677621540,AZURE,1094499,23743.88
677575023,AZURE,1018532,2276753.77
677620362,MODWRK,1021985,10830.76
676983915,MODWRK,2099275,15538.45
677006493,AZURE,5302910,3051945.36
676953163,MODWRK,2737031,296.59
677026020,MODWRK,4845146,646.73
683879288,BIZAPP,1346011,46.02
676958133,MODWRK,2264111,1130
683841746,AZURE,4893680,14658
677022652,AZURE,4640899,260407.95
683174096,MODWRK,1416163,1388.09
676978190,AZURE,6094953,5895214.92
683943731,AZURE,4640959,3875.12
677024234,MODWRK,5366924,35033.84
677574493,AZURE,1018747,112724.54
677574452,MODWRK,1224510,821.46
676955998,MODWRK,1184349,3334.09
677621621,MODWRK,1164205,1974.9
676956882,MODWRK,1032424,1143.31
683856832,AZURE,1119483,448608.22
676969054,BIZAPP,1131509,110.85
677102775,MODWRK,1121211,11019.07
676953751,BIZAPP,1020950,20.59
676952678,AZURE,1024009,14910
676974512,AZURE,6016266,15410.91
677001325,MODWRK,1772389,0
683975638,MODWRK,3256253,127.1
677013021,BIZAPP,1020340,104.98
677045986,MODWRK,1116756,4653.48
683843052,BIZAPP,1016459,4.91
683848493,MODWRK,1018544,2339.34
677755996,MODWRK,3021873,470.86
676964757,MODWRK,4984466,3697.23
683846371,MODWRK,1021570,546.82
676953486,MODWRK,1258724,0.99
677028056,AZURE,1023126,212706.12
676963228,MODWRK,4791081,1339.84
683173870,MODWRK,1145624,162728.2
677083884,AZURE,4899525,10673.87
677021744,BIZAPP,1218323,72
676952787,MODWRK,3639965,105.94
676953779,MODWRK,1246770,84798.96
677019987,AZURE,1148041,208663.26
677011122,AZURE,5206095,2966.92
683845308,MODWRK,6418282,850.68
683841788,AZURE,1020691,17976.54
677004429,MODWRK,1061369,4227.34
677010835,AZURE,1119539,470786.8
677011693,MODWRK,1022625,112638.98
677020601,MODWRK,1202533,1504.57
676959702,AZURE,1015394,272482.89
676967715,AZURE,1353108,2151007.54
683843246,AZURE,1101651,8692.97
677621269,AZURE,2251560,85832.17
676971847,MODWRK,1095981,8769.44
683174002,MODWRK,2823963,18097.32
677055116,MODWRK,1021730,36.9
676953061,MODWRK,4095812,2201.68
683515650,BIZAPP,1380788,6.01
677060954,MODWRK,1018532,4.92
676953663,AZURE,1359050,590554.33
677038482,AZURE,2099275,129425.42
683867897,AZURE,1100485,770.87
676967286,AZURE,2947988,14548835.35
676970110,MODWRK,5036066,23767.56
676967143,MODWRK,3664166,25975.17
677051018,AZURE,5278061,240128.67
677883616,AZURE,4655346,16336.41
677073856,AZURE,1166415,174742
677053216,AZURE,5266519,40530436.8
677621317,AZURE,3967818,36310.15
683875070,AZURE,4640959,7208.94
677011626,AZURE,4870974,174750.72
676996281,MODWRK,1388828,9699.98
683843807,AZURE,5430053,256783.87
676964771,MODWRK,1028782,11974.38
677026065,MODWRK,2562783,121.43
677620351,MODWRK,1060562,478.82
676993486,AZURE,4847196,46468.39
677621638,AZURE,1131509,750968.59
677621039,AZURE,1121211,2116.52
676994985,AZURE,1304344,195266.3
683962327,AZURE,3417951,237.46
676972208,AZURE,6016266,17630.75
677071882,AZURE,1021885,20364.9
677621154,MODWRK,1121311,4749.65
676954062,BIZAPP,3628029,127.92
676953419,MODWRK,1116756,1514.98
676952478,MODWRK,4919849,0
683148625,AZURE,1019479,5928989.25
677621645,MODWRK,4901611,3606.97
683843897,MODWRK,4864219,5023.86
677622178,AZURE,1021570,15838.98
677622122,MODWRK,3835247,2372.66
677049302,MODWRK,1023126,3230.15
677036587,AZURE,1079374,192273.08
677063175,MODWRK,1145624,215339.93
677040604,AZURE,1399212,14610
677005673,AZURE,1104812,19366.83
683844933,AZURE,3556785,467926
676984705,MODWRK,1246770,4657.41
677006070,MODWRK,1540400,17.42
683846758,AZURE,1636678,36437.56
677621651,AZURE,1473062,167282.32
683846966,AZURE,2020349,9659.05
676963088,MODWRK,2000019,57268.79
683842971,AZURE,1117197,57179.33
676953041,MODWRK,2766181,17959.3
676976096,AZURE,1202533,10660.27
676983866,MODWRK,1015394,697.21
677574795,MODWRK,4583967,1049.65
677020809,AZURE,1101651,111479.95
683846489,MODWRK,1829272,1664.04
683842687,MODWRK,1020951,1097.7
676955478,BIZAPP,4813611,152.55
676953183,AZURE,1081344,215081.3
677620836,MODWRK,1116873,7180.57
